Source_Name,Signif_Avg,Pivot_Energy,Flux_Density,Flux1000,Energy_Flux100,Signif_Curve,Spectral_Index,PowerLaw_Index,Flux100_300,Flux300_1000,Flux1000_3000,Flux3000_10000,Flux10000_100000,Variability_Index,CLASS1
3FGL J1304.3-5535,8.003111,508.52545,6.7059557E-12,6.38796E-10,1.2281341E-11,3.7769184,2.6958919,2.6958919,1.8472994E-08,6.3863297E-09,3.5349357E-10,5.7135942E-11,2.0771999E-11,51.76441,bcu
3FGL J1304.9-2109,4.8808236,2515.448,5.813048E-14,3.6549444E-10,4.1083035E-12,1.3167784,2.1478825,2.1478825,4.609855E-12,0.000000002,2.0036026E-10,9.195212E-11,1.663452E-11,31.690586,bcu
3FGL J1306.8-2146,4.3060145,2636.2898,4.9125163E-14,3.4157366E-10,3.8381256E-12,1.3822951,2.1466398,2.1466398,4.188187E-09,6.876009E-10,2.611769E-10,7.481763E-11,1.4184564E-11,35.960182,bcu
3FGL J1307.6-4300,23.70002,3172.214,2.0003347E-13,0.000000002,2.3453135E-11,0.706864,1.8374112,1.8374112,5.117478E-09,3.7289336E-09,1.0537138E-09,5.527703E-10,2.593813E-10,58.223984,bcu
3FGL J1308.1-6707,16.340034,779.9056,4.7523387E-12,1.7806617E-09,2.4777827E-11,0.47502097,2.4501936,2.4501936,4.281835E-08,9.358751E-09,1.5072195E-09,2.659512E-10,5.25074E-11,133.57318,bcu
3FGL J1310.6+2446,4.136415,2299.6213,4.3360657E-14,2.2488168E-10,2.577039E-12,1.0784459,2.2018642,2.2018642,0.000000007,0.000000001,1.1727284E-10,4.385453E-11,4.76961E-12,39.126984,bcu
3FGL J1312.7-2349,9.758466,4572.014,3.151262E-14,5.926783E-10,7.319053E-12,0.3889869,1.8013538,1.8013538,8.747523E-09,0.000000001,3.135449E-10,1.0283976E-10,1.1848866E-10,55.590965,bcu
3FGL J1314.7-4237,4.467417,3343.044,3.0942032E-14,3.5051145E-10,3.895999E-12,1.2665045,2.082091,2.082091,6.13696E-09,9.266046E-10,3.4137884E-10,3.460928E-11,1.4954777E-11,45.023903,bcu
3FGL J1315.1-5329,14.621711,579.0733,1.1043498E-11,1.4959316E-09,1.68421E-11,5.285982,2.2808414,2.4953158,2.7628186E-08,8.219899E-09,1.3568264E-09,1.2402233E-10,1.2444093E-14,158.56259,bcu
3FGL J1315.4+1130,4.3201365,3717.8455,1.894617E-14,2.5594477E-10,2.888548E-12,0.8575801,1.9621423,1.9621423,7.704371E-09,3.7096604E-10,1.1016782E-10,3.8096047E-11,4.9961625E-11,49.21122,bcu
3FGL J1318.7-1232,8.403282,992.4603,7.510606E-13,5.4662286E-10,6.8850485E-12,0.37285227,2.3475225,2.3475225,9.635689E-09,2.128831E-09,4.5474527E-10,8.305419E-11,2.3622972E-11,63.454308,bcu
3FGL J1319.6+7759,9.097124,4761.601,1.6665067E-14,3.3496683E-10,4.1901742E-12,0.9877597,1.7854246,1.7854246,2.6041733E-09,5.995406E-10,2.7784627E-10,5.3318634E-11,5.508642E-11,51.888203,bcu
3FGL J1322.3+0839,7.7632046,1232.4442,3.706991E-13,4.7254395E-10,5.558475E-12,0.40163788,2.2525718,2.2525718,6.7540338E-09,1.3002783E-09,2.3802157E-10,1.5213736E-10,6.155838E-14,73.8506,bcu
3FGL J1322.6-1619,5.3198214,1108.8561,3.880261E-13,3.6434408E-10,4.6243144E-12,0.24115565,2.3564265,2.3564265,6.6823445E-09,1.5668036E-09,3.0593E-10,6.9168775E-11,1.5882412E-11,39.585144,bcu
3FGL J1323.0+2942,17.674376,1516.0431,5.4151844E-13,1.1488748E-09,1.2904337E-11,0.61129636,2.1451643,2.1451643,0.00000001,2.925099E-09,9.493517E-10,1.9354118E-10,8.421431E-11,43.487194,bcu
3FGL J1328.5-4728,12.115527,10204.391,1.1340876E-14,8.065183E-10,1.09318336E-11,0.31075042,1.6994323,1.6994323,1.9584853E-08,2.4073875E-11,4.265275E-10,1.6707437E-10,1.6084303E-10,50.21774,bcu
3FGL J1328.9-5607,46.07967,582.5673,3.501063E-11,6.7635573E-09,7.0461484E-11,5.9977226,2.219383,2.340413,9.235343E-08,2.8214819E-08,5.4418376E-09,0.000000001,1.5785948E-10,788.26306,bcu
3FGL J1330.1-7002,32.545456,656.42834,1.4332247E-11,3.6911227E-09,3.7466065E-11,4.3340673,2.2233799,2.3494303,4.0678362E-08,1.5143485E-08,3.094011E-09,5.190247E-10,1.0620471E-10,830.50055,bcu
3FGL J1330.9+5201,6.1275797,1979.0381,7.240408E-14,2.683351E-10,3.1493566E-12,1.453323,2.248749,2.248749,7.43821E-09,7.67256E-10,1.8577812E-10,1.56841E-11,3.8520097E-11,47.948624,bcu
3FGL J1331.1-1328,5.4776897,1526.141,2.5438676E-13,5.043811E-10,6.501478E-12,2.4039102,2.3737974,2.3737974,3.3209622E-09,1.8913666E-09,5.3691984E-10,8.6207874E-11,1.6147432E-12,81.578285,bcu
3FGL J1338.6-2403,7.8868837,549.3538,3.3306795E-12,4.513973E-10,7.319857E-12,1.3353603,2.5763092,2.5763092,1.5205393E-08,2.349371E-09,4.761919E-10,4.8266016E-11,6.958901E-12,52.876106,bcu
3FGL J1340.6-0408,6.651623,2449.1772,7.200699E-14,4.2820528E-10,4.8059625E-12,1.4029642,1.9813797,1.9813797,3.044866E-10,7.528037E-10,4.173754E-10,9.798891E-11,2.6114437E-11,51.605034,bcu
3FGL J1342.7+0945,5.151029,3445.0256,2.5974577E-14,2.9624922E-10,3.4882707E-12,1.8474227,1.8699266,1.8699266,3.50319E-09,5.9303143E-13,3.1270236E-10,7.788077E-11,3.0352415E-11,23.627245,bcu
3FGL J1344.5-3655,5.674248,2271.6868,7.629588E-14,3.851795E-10,4.3779667E-12,0.38653272,2.1818755,2.1818755,3.373347E-09,1.3243107E-09,3.6491446E-10,3.5260867E-11,3.764848E-11,42.034924,bcu
3FGL J1345.9-3357,6.5106473,777.3213,1.1285985E-12,4.1330445E-10,5.8526487E-12,0.5164646,2.4660408,2.4660408,1.2160169E-08,1.8719768E-09,2.4774996E-10,8.8543305E-11,1.6192037E-11,57.1084,bcu
3FGL J1346.9-2958,8.246236,4641.7085,2.7162998E-14,5.1378934E-10,6.665785E-12,0.4556221,1.744025,1.744025,1.4691331E-10,9.107936E-10,2.6188923E-10,1.5888554E-10,7.5804245E-11,45.901302,bcu
3FGL J1351.7-2913,9.047282,897.7326,1.1686092E-12,6.454857E-10,8.497587E-12,1.4956391,2.3962493,2.3962493,0.000000012,2.8833078E-09,5.410917E-10,1.2776283E-10,8.267027E-12,89.026306,bcu
3FGL J1356.3-4029,5.676519,2776.0151,5.059147E-14,3.8816084E-10,4.3116183E-12,0.5738203,2.0602117,2.0602117,7.342947E-09,9.119103E-10,2.3944052E-10,3.4221934E-11,6.581576E-11,44.41373,bcu
3FGL J1400.7-5605,9.068622,768.0807,2.6994323E-12,9.32652E-10,1.3683909E-11,2.0639236,2.4968183,2.4968183,2.3484466E-08,5.2909597E-09,7.104044E-10,1.5568834E-10,6.333602E-12,112.95195,bcu
3FGL J1406.0-2508,9.535724,3234.6687,5.699891E-14,5.7944843E-10,6.734827E-12,1.0106478,1.8929456,1.8929456,1.5140378E-09,1.1172461E-09,2.9598E-10,2.0792341E-10,4.6710375E-11,45.721344,bcu
3FGL J1407.7-4256,8.151148,1932.5299,1.6493583E-13,5.899045E-10,6.612393E-12,0.29989508,2.1371021,2.1371021,5.8855676E-09,1.5748869E-09,2.8800348E-10,2.0633051E-10,1.2579551E-11,47.226334,bcu
3FGL J1412.0+5249,4.6494,906.88654,3.4450874E-13,1.7162642E-10,2.7316753E-12,1.9768931,2.5621574,2.5621574,5.458163E-09,0.000000001,8.023478E-11,1.7168338E-11,2.449384E-11,47.647064,bcu
3FGL J1416.0+1325,9.294013,919.2734,8.8384606E-13,5.3048665E-10,6.774596E-12,0.52620184,2.3634403,2.3634403,0.000000009,1.8261548E-09,4.6090118E-10,1.12564826E-10,1.7163309E-11,83.26806,bcu
3FGL J1418.5+3543,36.3181,1220.9785,1.7757224E-12,2.5116171E-09,2.7898957E-11,2.268622,2.058425,2.058425,2.0194001E-08,6.0647265E-09,1.80558E-09,6.6322337E-10,1.315367E-10,905.9413,bcu
3FGL J1418.9+7731,11.236167,2910.3738,5.5746593E-14,4.6419207E-10,5.3586003E-12,2.3008027,1.9062907,1.9062907,5.168389E-09,6.917011E-10,3.3770084E-10,1.3349685E-10,4.1814798E-11,62.02573,bcu
3FGL J1419.1-5156,6.5252314,586.93024,4.166841E-12,6.06865E-10,1.1096301E-11,1.5421238,2.6621451,2.6621451,2.2230026E-08,0.000000004,4.660434E-10,1.5228197E-11,1.8526103E-11,37.763306,bcu
3FGL J1419.5-0836,14.876649,981.7131,1.4631367E-12,1.1015213E-09,1.310048E-11,3.3701787,2.2704804,2.2704804,9.185724E-09,4.515432E-09,0.000000001,1.6002323E-10,2.4870944E-11,190.6146,bcu
3FGL J1421.0-1122,6.459277,2202.0547,9.37054E-14,4.459152E-10,4.9531737E-12,1.7908517,2.0642009,2.0642009,1.0466478E-12,1.0901584E-09,3.545123E-10,1.3596187E-10,1.5123897E-11,71.08203,bcu
3FGL J1424.6-6807,17.50202,553.3872,1.1083522E-11,1.608504E-09,2.475733E-11,2.7344193,2.5360053,2.5360053,3.9134104E-08,9.790839E-09,1.5652782E-09,2.3057145E-10,2.1244884E-11,130.37425,bcu
3FGL J1427.8-3215,4.490258,3500.1208,2.5595694E-14,3.1401487E-10,3.4917162E-12,0.80550116,2.036008,2.036008,6.120803E-12,7.7296264E-10,2.4978167E-10,6.6034844E-11,3.0737284E-11,36.07829,bcu
3FGL J1434.6+6640,6.9129615,10310.276,2.471938E-15,1.4941971E-10,2.519295E-12,0.36423793,1.5165963,1.5165963,6.716236E-11,1.1438206E-10,8.793526E-11,4.7205836E-11,3.271086E-11,39.07428,bcu
3FGL J1440.0-3955,5.539337,5771.8306,1.0722215E-14,3.196333E-10,3.777671E-12,0.112938195,1.8637829,1.8637829,1.9374327E-11,1.8996553E-09,1.2953082E-10,5.670236E-11,5.6830478E-11,40.749016,bcu
3FGL J1446.8-1831,4.1785774,6703.9326,7.013153E-15,2.4815616E-10,3.2850513E-12,1.8296978,1.7229345,1.7229345,9.3402036E-11,2.7642047E-10,1.863532E-12,8.640358E-11,4.5740186E-11,26.001295,bcu
3FGL J1503.7-6426,10.653669,1193.8915,1.095424E-12,1.2413877E-09,1.5429038E-11,1.5464392,2.331383,2.331383,2.1426128E-08,6.8957267E-09,0.000000001,2.6901847E-10,3.1606735E-11,83.08293,bcu
3FGL J1504.5-8242,4.106724,1438.0901,1.6941135E-13,3.001341E-10,3.636385E-12,0.4589027,2.2978508,2.2978508,1.112971E-08,1.21477E-09,2.3993085E-10,5.1065797E-11,1.0382109E-11,45.303288,bcu
3FGL J1507.6-3710,5.5493836,2149.5898,9.7978964E-14,4.4020523E-10,4.9269686E-12,1.2463984,2.130575,2.130575,1.0600374E-09,1.3032041E-09,2.6209712E-10,1.3025835E-10,2.264138E-11,40.795288,bcu
3FGL J1508.7-4956,10.135661,448.15598,1.5078796E-11,0.000000001,1.9743741E-11,1.823926,2.7305331,2.7305331,4.7326257E-08,6.8839685E-09,7.1669853E-10,1.0712155E-10,1.5050731E-11,96.123055,bcu
3FGL J1509.9-2951,6.161157,378.89612,9.103096E-12,3.4361E-10,7.554777E-12,2.5793703,2.781682,2.781682,1.916025E-08,2.3381983E-09,1.6083548E-10,4.755297E-11,7.482052E-15,48.964897,bcu
3FGL J1511.8-0513,10.589803,3617.7446,7.24102E-14,9.495289E-10,1.05601205E-11,0.9767775,2.0340774,2.0340774,0.000000015,1.3409654E-09,5.228275E-10,2.4584174E-10,7.3824634E-11,47.5127,bcu
3FGL J1512.2-2255,8.261715,3318.803,6.0715904E-14,6.494338E-10,7.495413E-12,1.0552297,1.9067278,1.9067278,5.4221987E-12,1.6854315E-09,3.49366E-10,1.7601051E-10,7.116116E-11,40.866325,bcu
3FGL J1512.3+8005,4.9818144,819.58545,4.6372135E-13,1.8577702E-10,2.7796912E-12,0.98593104,2.5131576,2.5131576,8.682728E-09,6.340243E-10,1.4537173E-10,3.5032293E-11,8.758144E-12,62.622524,bcu
3FGL J1514.8-3623,5.005158,967.2845,6.358568E-13,4.1723283E-10,5.540583E-12,2.3006234,2.405137,2.405137,6.28976E-10,2.4040274E-09,3.846354E-10,6.769305E-11,3.114366E-12,44.90923,bcu
3FGL J1518.0-2732,18.37392,1697.675,6.8000163E-13,1.8465385E-09,2.0676554E-11,0.87905186,2.1325905,2.1325905,0.000000017,0.000000006,1.2713263E-09,3.9725345E-10,1.0877326E-10,93.12515,bcu
3FGL J1525.2-5905,4.0902333,591.217,5.382108E-12,6.9667744E-10,1.5438595E-11,1.4032335,2.7865512,2.7865512,2.6938046E-08,4.822384E-09,8.237229E-10,1.3390562E-10,2.1412552E-11,55.301983,bcu
3FGL J1532.7-1319,35.63481,1127.1918,3.3282723E-12,3.884642E-09,4.322201E-11,2.1750708,2.0940046,2.0940046,2.3194621E-08,1.0879817E-08,3.1818248E-09,7.518992E-10,2.511345E-10,1924.6625,bcu
3FGL J1536.6+8331,4.324818,884.83484,4.3516173E-13,2.167333E-10,3.1220501E-12,0.40891442,2.4810948,2.4810948,4.276211E-09,1.1680057E-09,1.682927E-10,2.9755066E-11,9.200613E-12,33.260048,bcu
3FGL J1537.8-8000,12.236268,1372.5977,5.577353E-13,9.358018E-10,1.0655032E-11,1.4131268,2.1864147,2.1864147,1.007661E-08,2.893063E-09,7.090132E-10,2.3001358E-10,3.736109E-11,80.478065,bcu
3FGL J1539.8-1128,5.796384,3051.262,5.1654343E-14,4.8411747E-10,5.3821023E-12,0.9198494,2.0848763,2.0848763,1.483231E-08,1.3167393E-09,3.0283892E-10,1.11041495E-10,2.3267709E-11,40.898575,bcu
3FGL J1543.5+0451,5.2545886,3130.0159,3.9538732E-14,3.824855E-10,4.289315E-12,0.25718087,1.9846238,1.9846238,7.643165E-09,6.3669503E-10,2.5210992E-10,6.8467905E-11,4.9390603E-11,41.054214,bcu
3FGL J1547.1-2801,4.2851667,6207.67,9.162452E-15,2.8136596E-10,3.781618E-12,2.3364258,1.7077073,1.7077073,4.83357E-11,1.5032784E-13,3.1590988E-10,9.543731E-11,3.5525458E-11,42.443832,bcu
3FGL J1549.0+6309,5.1635966,585.4793,1.2461017E-12,1.6787151E-10,3.377991E-12,0.102529794,2.7256937,2.7256937,6.8415758E-09,1.2291398E-09,7.238005E-11,3.664921E-11,5.178668E-12,31.52579,bcu
3FGL J1549.5+1709,4.4030895,4677.9307,1.194136E-14,2.4696895E-10,2.837641E-12,0.562399,1.9161636,1.9161636,4.8369437E-09,3.8935213E-10,1.6856863E-10,5.1661463E-11,3.49457E-11,60.37375,bcu
3FGL J1549.7-0658,11.629445,3011.7012,1.0792161E-13,0.000000001,1.0998966E-11,0.38073152,1.9237837,1.9237837,3.3686804E-09,2.1948037E-09,7.0627193E-10,1.859812E-10,1.1757209E-10,48.915646,bcu
3FGL J1550.3+7409,5.434501,541.48773,1.5253672E-12,1.7369203E-10,3.3013425E-12,1.7302481,2.6882844,2.6882844,0.000000007,1.2286511E-09,3.5711545E-11,4.3057367E-11,1.0855976E-11,64.604004,bcu
3FGL J1557.4-7040,8.222263,1190.2428,4.9704815E-13,5.691666E-10,6.9108968E-12,0.04305832,2.3008595,2.3008595,9.238125E-09,1.8190006E-09,4.7442633E-10,1.2312476E-10,2.1714821E-11,47.616455,bcu
3FGL J1559.7+8512,12.750122,882.64923,1.153274E-12,6.3529976E-10,8.028025E-12,0.35925153,2.3513389,2.3513389,1.4390096E-08,2.4014064E-09,4.4682644E-10,1.5078541E-10,1.7060497E-11,61.58088,bcu
3FGL J1559.8-2525,4.446576,5536.7,1.00950174E-14,2.9403144E-10,3.3394546E-12,0.5513543,1.943891,1.943891,6.9440755E-09,7.3236495E-10,1.4590949E-10,3.6978354E-11,4.1447585E-11,31.116207,bcu
3FGL J1600.3-5810,4.6390576,4408.2627,2.5525038E-14,4.93309E-10,5.504839E-12,1.7155526,2.0082173,2.0082173,2.5998028E-09,6.7570854E-10,6.620363E-10,1.1553883E-10,3.7117826E-11,22.942795,bcu
3FGL J1604.4-4442,25.498568,723.707,1.163088E-11,3.6182153E-09,5.04998E-11,2.1131227,2.4529672,2.4529672,7.433272E-08,1.7747755E-08,2.5734372E-09,6.528635E-10,5.7352723E-11,258.35474,bcu
3FGL J1607.9-2040,6.667187,3089.1277,6.2834585E-14,5.952974E-10,6.6360047E-12,0.9911571,2.0146718,2.0146718,2.0544846E-09,1.2913207E-09,3.9876377E-10,1.7573112E-10,4.1812248E-11,39.386665,bcu
3FGL J1612.4-3100,9.013909,2426.0156,2.1948288E-13,0.000000001,6.240115E-12,4.021158,1.8796374,1.9638195,1.533479E-13,1.1475693E-09,0.000000001,2.2521036E-10,4.6443883E-11,63.038345,bcu
3FGL J1617.3-2519,6.462661,604.9549,4.1995548E-12,7.178762E-10,1.1867656E-11,2.7066433,2.5906737,2.5906737,2.3480524E-08,5.61551E-09,5.070541E-10,9.883801E-11,1.9525965E-13,42.73124,bcu
3FGL J1626.4-7640,8.490593,3709.1162,3.863359E-14,5.2448074E-10,5.8737438E-12,0.20539846,1.9903053,1.9903053,6.637647E-09,7.779478E-10,4.031907E-10,1.1178525E-10,5.090655E-11,49.226883,bcu
3FGL J1628.2+7703,4.8851657,900.6482,4.0705723E-13,2.1720682E-10,3.0188321E-12,0.07668922,2.4490993,2.4490993,4.0838004E-09,1.1561795E-09,1.8861719E-10,3.6576214E-11,1.005327E-11,47.01215,bcu
3FGL J1630.8+1047,6.8276176,394.5065,8.1122895E-12,3.311698E-10,7.557018E-12,1.7250018,2.8045275,2.8045275,1.1831753E-08,3.2719778E-09,1.1470675E-10,3.1495504E-11,5.937366E-12,47.651043,bcu
3FGL J1636.7+2624,6.2524405,2486.3137,5.699122E-14,3.484736E-10,3.87391E-12,1.7225543,2.039251,2.039251,7.2939446E-11,8.555515E-10,2.2295382E-10,1.0296037E-10,2.427461E-11,37.260525,bcu
3FGL J1637.6-3449,9.533948,6192.929,2.4812299E-14,7.701985E-10,1.0105726E-11,2.8943062,1.7320874,1.7320874,1.0951275E-09,1.6771457E-14,5.797363E-10,2.2838605E-10,1.2723392E-10,39.34625,bcu
3FGL J1640.9+1142,5.705266,1735.5444,1.4204289E-13,3.878085E-10,4.690983E-12,0.5537053,2.295563,2.295563,5.313351E-09,1.1274395E-09,1.994688E-10,1.1700202E-10,9.0960815E-12,36.610058,bcu
3FGL J1643.6-0642,7.2232623,4385.712,3.7257446E-14,7.3809847E-10,8.199844E-12,1.0251929,2.071314,2.071314,3.0308325E-08,1.8630635E-09,3.670054E-10,1.3549085E-10,7.141408E-11,49.377495,bcu
3FGL J1645.2-5747,4.516921,735.96674,1.574911E-12,4.141487E-10,7.716012E-12,0.24589813,2.674888,2.674888,1.9883865E-08,2.3570712E-09,2.0444427E-10,6.7116535E-11,1.0459811E-11,37.798077,bcu
3FGL J1647.1-6438,7.8677497,1771.468,2.0035598E-13,5.867775E-10,6.6888205E-12,0.05319338,2.1893394,2.1893394,5.6984084E-09,2.1866795E-09,4.447483E-10,1.0539084E-10,3.8122186E-11,67.819305,bcu
3FGL J1647.4+4950,29.303377,566.27625,8.388008E-12,1.4731212E-09,2.0043144E-11,2.3477879,2.4290934,2.4290934,3.1057432E-08,7.1076554E-09,1.1649353E-09,2.1233056E-10,4.435425E-11,132.6537,bcu
3FGL J1648.5-4829,6.004151,1458.1246,7.596459E-13,1.3235752E-09,1.8180483E-11,1.2706457,2.4381382,2.4381382,1.459122E-09,1.2668592E-08,3.7202025E-10,1.9930743E-10,5.0087386E-11,48.40252,bcu
3FGL J1650.2-5044,26.332403,1186.9763,3.835574E-12,4.3776676E-09,5.2957548E-11,1.3629081,2.2956884,2.2956884,8.137264E-08,1.6949885E-08,0.000000003,8.3886864E-10,2.066074E-10,222.61507,bcu
3FGL J1656.0+2044,7.4292045,706.35095,1.5969573E-12,4.4939452E-10,6.562835E-12,0.84395015,2.4928627,2.4928627,9.50049E-09,2.3265256E-09,3.254819E-10,9.387869E-11,1.921277E-11,89.69708,bcu
3FGL J1656.8-2010,9.409316,2576.671,1.5078462E-13,0.000000001,1.1201083E-11,3.6460483,1.9609736,1.9609736,5.184431E-14,2.1585176E-09,8.701623E-10,2.880677E-10,3.066583E-11,47.877453,bcu
3FGL J1659.7-3132,6.389844,1317.2172,6.030489E-13,8.3266666E-10,1.1024495E-11,1.4571555,2.4021165,2.4021165,1.7144435E-08,4.228978E-09,4.4945406E-10,2.3053759E-10,1.8186673E-11,38.641876,bcu
3FGL J1704.0+7646,7.2136183,587.37317,1.7382094E-12,2.8071662E-10,4.5369633E-12,0.6663709,2.5738003,2.5738003,9.48777E-09,1.6751183E-09,2.6065974E-10,4.288616E-11,2.8289624E-15,116.49444,bcu
3FGL J1711.5-5029,5.39773,918.25037,1.2095825E-12,6.239549E-10,9.8786075E-12,0.41566828,2.5580852,2.5580852,2.3322698E-08,4.7357602E-09,1.9106984E-10,3.9035396E-11,3.0703867E-11,54.38511,bcu
3FGL J1711.6+8846,6.6679244,8835.518,4.208708E-15,2.0955059E-10,3.296519E-12,1.77301,1.5701907,1.5701907,1.0923641E-09,3.4491687E-11,8.309383E-11,7.4936855E-11,5.1302584E-11,38.678677,bcu
3FGL J1714.1-2029,6.7954054,18431.264,2.278016E-15,2.6436645E-10,5.67021E-12,1.49585,1.3439789,1.3439789,4.8588578E-09,1.6346379E-14,3.714696E-11,8.545923E-11,9.676624E-11,45.157738,bcu
3FGL J1716.7-8112,4.2998834,3406.079,2.1760256E-14,2.5444163E-10,2.8262928E-12,0.02355554,2.0600312,2.0600312,6.14499E-09,6.3440286E-10,1.4533184E-11,1.0868798E-10,1.647739E-11,42.002537,bcu
3FGL J1718.1-3056,7.8571534,1228.5718,1.1263515E-12,1.3342036E-09,1.720624E-11,1.90356,2.3743284,2.3743284,2.6452359E-08,1.0588038E-08,8.317225E-10,1.6206425E-10,4.8196273E-11,45.613094,bcu
3FGL J1719.3+1206,6.6281486,3297.8757,4.4468532E-14,4.890204E-10,5.4341423E-12,1.6227641,2.0776455,2.0776455,2.3319893E-09,1.0791574E-09,2.0180131E-10,1.1466599E-10,5.1433805E-11,30.406544,bcu
3FGL J1723.5-5609,4.2695746,756.81635,1.1006844E-12,3.2797512E-10,5.6295814E-12,1.066039,2.6179824,2.6179824,1.4310788E-08,1.7853874E-09,1.530136E-10,9.414249E-11,1.375465E-11,51.26638,bcu
3FGL J1723.7-7713,14.655845,697.60846,3.7974203E-12,1.0599972E-09,1.5087024E-11,2.5244806,2.470574,2.470574,0.000000023,4.6004036E-09,1.2226156E-09,1.3010143E-10,1.1074853E-11,160.42833,bcu
3FGL J1735.4-1118,7.738322,2898.6091,1.05794686E-13,9.0366586E-10,1.0182477E-11,0.43545365,2.156402,2.156402,0.000000007,4.077427E-09,2.9162625E-10,1.78973E-10,7.850681E-11,45.571793,bcu
3FGL J1736.0+2033,12.236312,4617.747,3.5946482E-14,6.689004E-10,8.865165E-12,2.7435458,1.7217413,1.7217413,1.6961801E-14,1.6226094E-10,4.9547144E-10,2.2220398E-10,1.02523975E-10,61.143864,bcu
3FGL J1739.0+8716,11.432544,1090.4976,6.3528485E-13,6.0431643E-10,7.2192343E-12,0.2906043,2.27733,2.27733,4.869009E-09,2.5161548E-09,3.6796607E-10,1.43683E-10,2.8017606E-11,273.5641,bcu
3FGL J1740.4+5347,6.0430703,2946.8262,3.5388152E-14,3.05058E-10,3.398564E-12,0.4858913,2.0188072,2.0188072,7.243818E-09,3.9196243E-10,1.4581596E-10,8.4674295E-11,2.6360117E-11,41.344936,bcu
3FGL J1741.9-2539,7.3335934,2830.569,1.9741785E-13,1.6190594E-09,1.8584686E-11,0.9585075,2.2056127,2.2056127,5.2840876E-10,4.475948E-09,1.468338E-09,2.1458502E-10,1.05834244E-10,41.69176,bcu
3FGL J1744.9-1725,11.775317,3056.4321,1.6742632E-13,1.5716008E-09,1.7462755E-11,0.92581004,2.076058,2.076058,0.000000035,3.6338066E-09,1.1071863E-09,2.957791E-10,1.3702504E-10,56.22742,bcu
3FGL J1747.1+0139,4.979244,580.2822,3.5106013E-12,5.067088E-10,9.018352E-12,0.5985839,2.6435418,2.6435418,1.7543726E-08,3.4962E-09,5.7023924E-10,7.524862E-11,4.74434E-15,36.697655,bcu
3FGL J1753.5-5010,8.6748495,691.99554,2.6484735E-12,6.9898937E-10,1.03616725E-11,1.377604,2.5054483,2.5054483,1.2157217E-08,4.1511394E-09,8.691011E-10,1.0627773E-10,6.4419884E-15,258.7661,bcu
3FGL J1757.1+1533,4.5287023,2370.0088,6.9483956E-14,3.851891E-10,4.2805273E-12,2.7286642,2.0449553,2.0449553,1.6259545E-10,8.376121E-10,3.7088088E-10,1.3396802E-10,1.0811291E-15,44.946,bcu
3FGL J1757.4+6536,5.122056,1650.0923,9.1994615E-14,2.224507E-10,2.7344166E-12,1.6009877,2.3173287,2.3173287,7.2260264E-09,8.6411966E-10,8.3530655E-11,6.555864E-12,2.651604E-11,46.101543,bcu
3FGL J1759.1-4822,12.754433,1122.6688,1.1504562E-12,1.1552342E-09,1.3977911E-11,1.8017887,2.2959707,2.2959707,1.7298172E-08,4.425954E-09,1.1595476E-09,2.092085E-10,3.6709257E-11,235.15079,bcu
3FGL J1807.8+6427,5.765508,2545.3452,3.851456E-14,2.4744315E-10,2.7527188E-12,0.26760158,2.0924673,2.0924673,8.235103E-10,5.482421E-10,1.7427072E-10,4.7958047E-11,2.168964E-11,62.843307,bcu
3FGL J1816.9-4944,9.741876,1336.6085,7.3785585E-13,0.000000001,5.180968E-12,3.965427,1.9436818,2.210899,2.3420639E-11,2.0607704E-09,8.319194E-10,1.5593069E-10,1.3635473E-14,83.8942,bcu
3FGL J1819.1+2134,6.4854765,1724.1467,1.7773376E-13,4.8285237E-10,5.6738616E-12,0.89536154,2.2508094,2.2508094,4.614509E-09,1.3112172E-09,3.0541336E-10,6.716145E-11,5.8168897E-11,45.680485,bcu
3FGL J1819.1+4259,5.318012,856.63165,6.0203676E-13,2.6984542E-10,4.0305446E-12,0.6986176,2.5117242,2.5117242,7.758693E-09,1.5356629E-09,3.5004444E-11,8.4344996E-11,8.745771E-12,46.104317,bcu
3FGL J1820.3+3625,6.064087,5920.66,8.974872E-15,2.647334E-10,3.3356182E-12,0.5480441,1.7768261,1.7768261,3.271094E-09,5.779529E-10,9.811012E-11,4.6945937E-11,5.9594905E-11,35.126232,bcu
3FGL J1822.1-7051,5.4550967,483.62512,3.3293034E-12,2.7444105E-10,5.3330877E-12,1.1901187,2.7029536,2.7029536,1.1835263E-08,1.7611772E-09,2.0619807E-10,3.7919296E-11,1.1243598E-15,30.239756,bcu
3FGL J1823.6-3453,19.617695,4075.1267,1.1566926E-13,1.745158E-09,2.2550569E-11,2.4724338,1.7483612,1.7483612,0.000000002,2.1105198E-09,1.1271997E-09,5.9565985E-10,2.1831062E-10,53.754345,bcu
3FGL J1824.4+4310,4.9518166,6606.62,5.005731E-15,1.7293797E-10,2.2851274E-12,1.3579848,1.7248123,1.7248123,6.095908E-11,1.7736934E-13,1.4448916E-10,5.5180117E-11,2.5496612E-11,27.7289,bcu
3FGL J1825.2-5230,21.57241,714.6961,5.4167157E-12,0.000000002,1.6493478E-11,3.8631382,2.017419,2.2268953,1.263056E-08,7.096371E-09,1.57674E-09,2.8786232E-10,6.1777625E-11,310.30896,bcu
